show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average
214529,TV Show,Family: The Unbreakable Bond,Jang Jung-do,"Jang Hyuk, Jang Na-ra, Chae Jung-an, Kim Nam-hee, Lee Soon-jae",South Korea,2023-04-17,2023,7.455,1 Seasons,"Drama, Comedy, Action & Adventure",ko,"Kwon Do-hun is an expert sniper and a secret agent working for the National Intelligence Service. To conceal his true identity, he lives a double life as a regular trading company employee, keeping even his wife Kang Yu-ra in the dark. Though he is occupied with his work, Do-hun cherishes his wife deeply. Meanwhile, Yu-ra, a dedicated homemaker, harbors a secret. Their tranquil existence is thrown into turmoil when Jo Tae-gu emerges, posing a threat to their carefully crafted façade.",22.119,11,7.455
237411,TV Show,The Sign,Natthaphong Wongkaweepairod,"Patchanon Ounsa-ard, Tanatat Phanviriyakool, Jakarin Puribhat, Phongsakorn Sukiang, Nuttapart Tuntistinchai",Thailand,2023-11-25,2023,8.667,1 Seasons,"Mystery, Drama, Action & Adventure, Sci-Fi & Fantasy",th,"For as long as Tharn can remember, he's had visions of those around him, sensing both the good and the bad. Now in a team of special investigators, Tharn meets Phaya, with a strange connection from their past lives pulling them together.",25.159,12,8.667
218320,TV Show,Settohom,Raouf Abdul Aziz,"Rogena, Yaseen El Tohamy, Mohamed Abdel Hafez, Ahmed Al Rafeay, Amir Salah Al Din",Egypt,2023-03-23,2023,5.0,1 Seasons,Drama,ar,"After her husband is killed, Settohom gets into several conflicts with her family and tries to raise her children away from problems; however, she is forced to disguise herself as a man to face the difficulties she encounters in life.",27.888,4,5.0
226761,TV Show,Sex Hub,Bobby Bonifacio,"Micaella Raz, Joko Diaz, Karl Aquino, Yda Manzano, Salome Salvi",Philippines,2023-06-04,2023,5.2,1 Seasons,Drama,tl,"Sex hub is about a daughter entrapped in a sinister sex streaming house where captives are forced to perform sexual acts for online tips, and a father who races to rescue his daughter.",24.366,4,5.2
234957,TV Show,Love Is An Accident,Li Yu Lei,"Xing Fei, Xu Kaicheng, Fangzhou Xu, Yang Gen, Zhang Chu Wen",China,2023-09-16,2023,8.7,1 Seasons,"Comedy, Drama, Sci-Fi & Fantasy",zh,"A girl stumbles upon Jiangjou’s mountaintop pavilion, never imagining she would come to pose as the young master's future wife.",22.822,3,8.7
220883,TV Show,Battalion 101,Mohamed Salama,"Asser Yassin, Amr Youssef, Fathy Abdel Wahab, Ahmed Salah Hosny, Wafaa Amer",Egypt,2023-03-23,2023,10.0,1 Seasons,"Drama, War & Politics",ar,"The series revolves around real facts, represented by the 101 Battalion's valor in confronting the takfiri and terrorist organizations in North Sinai. The story begins on January 28, 2018, when the takfiris attacked an important military site in the city of Arish in North Sinai.",21.246,1,10.0
236809,TV Show,Scent of Time,"Guo Hao, Bai Yunmo","Zhou Ye, Wang Xingyue, Peng Chuyue, Zhang Yijie, Zhao Qing",China,2023-10-13,2023,7.0,1 Seasons,Drama,zh,A young woman's plan to marry the heir to a Chinese incense empire leads to her family's ruin...until she gets a second chance to right her wrongs.,28.724,9,7.0
230131,TV Show,South Sea Tomb,Tsai Yueh-Hsun,"Pan Yueming, Kitty Zhang Yuqi, Jiang Chao, Kent Tong Chun-Yip, Wang Yiquan",China,2023-11-27,2023,7.7,1 Seasons,"Drama, Action & Adventure, Mystery",zh,"Hu Bayi and Fatty Wang had planned to go abroad with Shirley Yang. However, they were entrusted by Professor Chen to travel to the Coral Spiral with Mr. Ming to search for the Qin Emperor's Bone Mirror. They befriended Ruan Hei, Gu Cai, and Duo Ling on Coral Temple Island. Together, they set sail. One night, they were sucked into the underwater cave of Guixu.",22.503,10,7.7
227213,TV Show,Wanru's Journey,Gary Mak Wing-Lun,"Ao Ruipeng, Aaron Deng, Yuanyuan Zong, Si Zheng, Wu Yixun",China,2023-05-26,2023,2.0,1 Seasons,"Drama, Comedy, Action & Adventure",zh,"An adventure begins with a mistaken identity after a nobody pretends to be the illegitimate daughter of the Murong family.

Ever since Murong Zhuwan faked her identity to pretend to be from a prominent family, she is pulled into bloody disputes in the pugilistic world. Clueless about matters of the heart, she becomes enamoured by martial arts genius Murong Chong and also meets the gentle Fu Hong, whose love has turned to hate after thinking that he's been betrayed. Their experiences allow them to grow into chivalrous heroes who fight for the people.",19.208,1,2.0
209915,TV Show,Wonderland of Love,Steve Cheng Wai-Man,"Xu Kai, Jing Tian, Zheng Hehuizi, Gao Han, Zhao Jiamin",China,2023-11-06,2023,8.0,1 Seasons,"Drama, War & Politics",zh,"The emperor's grandson Li Ni, guards the border and is forced to take on the responsibility of quelling the rebellion. Although Li Ni is the grandson of the emperor, he was never loved by his father. He hides his identity and is content with being a carefree frontline border general who has no intention of fighting for power. During military campaigns against the rebels, he encounters the ambitious Cui Lin, who is the only daughter of General Cui Yi, the commander of the Cui family army. Cui Lin concealed her true identity and disguised herself as Lieutenant He, fighting alongside the army. They cross paths with each other many times on the battlefields. One is scheming and witty, the other is guileful and forthright. In their competitiveness with each other, from time to time they calculate and predict each other's plan and movement to fight as the winner which leads them down the path of falling in love.",21.926,8,8.0
210702,TV Show,Revenant,Lee Jeong-lim,"Kim Tae-ri, Oh Jung-se, Hong Kyung, Park Ji-young, Yang Hye-ji",South Korea,2023-06-23,2023,7.822,1 Seasons,"Mystery, Drama",ko,A woman possessed by an evil spirit and a man who can see evil spirits uncover the secrets of mysterious deaths surrounding five spirits.,25.612,73,7.822
211020,TV Show,Han River Police,Kim Sang-chul,"Kwon Sang-woo, Kim Hee-won, Lee Sang-yi, Bae Da-bin, Shin Hyeon-seung",South Korea,2023-09-13,2023,5.789,1 Seasons,"Comedy, Action & Adventure",ko,Han Dujin and his team investigate a criminal conspiracy in order to protect the Han River.,16.738,19,5.789
217745,TV Show,LOL: Last One Laughing Quebec,"Benoît Giguère, Suzanne Labelle","Patrick Huard, Jean-Michel Anctil, Dominic Paquet, Réal Béland, Mona De Grenoble",Canada,2023-01-05,2023,6.3,1 Seasons,"Reality, Comedy",fr,"Patrick Huard invites 10 comedians to this unique experience that borders on torture. They will spend six hours together in an enclosed space where it is forbidden to laugh. The last one to laugh will win the contest, as well as $100,000 for the foundation of their choice.",21.744,6,6.3
226241,TV Show,VGLY,"Sebastián Sariñana, Cris Gris, Santiago Fábregas","Benny Emmanuel, Juan Daniel Garcia Treviño, Sasha González, Alejandro Lago, Vitter Leija",Mexico,2023-05-25,2023,8.345,1 Seasons,"Comedy, Drama",es,"Though stuck at the bottom of the social ladder with no money or contacts, aspiring artist Vgly and his crew strive to break into the music business.",17.63,200,8.345
212884,TV Show,Linlang,"Jojo Saguin, FM Reyes","Kim Chiu, Paulo Avelino, JM de Guzman, Kaila Estrada, Maricel Soriano",Philippines,2023-10-05,2023,7.9,1 Seasons,"Mystery, Drama",tl,"Victor “Bangis” Lualhati has always been a fighter. As a former boxer, he gets used to overcoming obstacles through tough times. However, when he finds a suspicious message on his wife's phone, he will be faced with a challenge he never saw coming. As Victor investigates, he discovers there is more at play than just a cheating spouse. The deeper he digs, the more shocking realizations he makes.",20.597,7,7.9
214250,TV Show,Jinny's Kitchen,"Park Hyun-yong, Nah Yung-suk, Shin Geon-jun","Lee Seo-jin, Jung Yu-mi, Park Seo-jun, Choi Woo-shik, Go Min-si",South Korea,2023-02-24,2023,7.7,1 Seasons,Reality,ko,"A spin-off of the Youn's Kitchen series.

A program that shows the process of Lee Seo-jin, who was promoted from director of 'Youn's Kitchen' in the past to now a CEO/boss, opening and running a small snack & street food bar abroad.",23.648,15,7.7
238326,TV Show,Perdóname,Aldo Salvini,"Érika Villalobos, Aldo Miyashiro, Javier Valdés, Lourdes Berninzon, Fernando Niño",Peru,2023-09-27,2023,0.0,1 Seasons,"Drama, Mystery",es,"“Perdóname” is soap opera starring Erika Villalobos (Lara) and Aldo Miyashiro (Lito) which tells a story of love, mysteries, secrets and betrayal.",22.126,0,0.0
226471,TV Show,Be My Favorite,Waasuthep Ketpetch,"Perawat Sangpotirat, Gawin Caskey, Sarunchana Apisamaimongkol, Thanaboon Kiatniran, Kirati Puangmalee",Thailand,2023-05-26,2023,7.2,1 Seasons,"Drama, Sci-Fi & Fantasy",th,"Botkawi has forever been in love with Pearmai. His life is forever changed when a musical crystal ball he bought as an important gift for Pearmai transports him back in time to the age of eighteen. Everything turns upside-down. Instead of fulfilling his hopes and setting things right with Pearmai, Botkawi somehow ends up in the arms of Pisaeng. Thus begin their cat and mouse game with Pisaeng chasing after Botkawi. Old feelings for Pearmai, however, become a detriment to their blossoming romance. Enraged, Botkawi keeps twisting the crystal ball in an attempt to get his desired results.",22.939,11,7.2
218446,TV Show,Nak,Nitivat Cholvanichsiri,"Atitaya Tribudarak, Jirayu La-ongmani, Rudklao Amratisha, Chawinroj Likitchareonsakul, Panupan Jantanawong",Thailand,2023-01-16,2023,6.0,1 Seasons,"Drama, Mystery",th,"Based on a Thai legend, it tells the unearthly love story between Mak and his wife Nak who died in childbirth while her husband was at war and nevertheless remained around with her child both as ghosts. When Mak returns home, he finds his wife and child seemingly well.",30.131,1,6.0
115546,TV Show,In Our Splendid Time,Leung Sing-Kuen,"Ekin Cheng Yee-Kin, Guan Xiaotong, Peter Sheng, Lorene Ren, Li Chung Lin",China,2023-08-30,2023,10.0,1 Seasons,Drama,zh,A workplace drama set in a traditional media company experiencing a decline. She is a woman interested in fashion who meets the unbending chief editor.,28.384,1,10.0
225859,TV Show,See Midsummer Night's Stars Again,Zhang Kai Qiang,"Tang Min, Liu Yuhan, Chi Ningning, Guo Xinyu, Yang Qing",China,2023-05-04,2023,6.0,1 Seasons,"Drama, Comedy",zh,"Lin Xiaoxia, a small-town girl with big dreams of becoming a jewelry designer, hides her true self behind a facade due to life's challenges. Her world changes when she meets Lu Yize, a carefree heir to a jewelry empire. Despite their differences, their friendship inspires Lin Xiaoxia to pursue her passion and helps Lu Yize rediscover the value of his family's legacy.",16.62,1,6.0
233531,TV Show,F#Ck1Ng Social Media,Jorge Ulloa,"Paulina Gaitán, Azul Guaita, Hernán Mendoza, Jesús Zavala, Hugo Catalán","United States of America, Mexico",2023-09-14,2023,7.8,1 Seasons,"Comedy, Drama",es,"Amanda, a declining children's content YouTuber, has just turned 30, making her an elder of the internet. After realizing she is not good at anything else, and that attention from strangers is the closest thing she has to love, she will go to great lengths to regain relevance on social media, no matter the cost, and taking down whoever is in her way.",26.847,25,7.8
231134,TV Show,The Jungle,Snap25 Team,"Thanat Lowkhunsombat, Worranit Thawornwong, Korapat Kirdpan, Sutatta Udomsilp, Lapassalan Jiravechsoontornkul",Thailand,2023-07-24,2023,9.0,1 Seasons,"Mystery, Drama",th,"Rendezvous is the name of a secret bar located somewhere in Thonglor. It's the gathering place of The Jungle, a group of good-looking young men often out on the hunt. They don't love and don't form attachments.

Hunter is Rendezvous's feared bartender. Lead by leader lion Pine are jaguar Phethai, viper Nannam, tiger Nanfah, wolf Nathee and tarantula Hack.",19.905,2,9.0
204589,TV Show,My Perfect Stranger,"Kang Soo-yeon, Lee Woong-hee","Kim Dong-wook, Jin Ki-joo, Seo Ji-hye, Lee Won-jeong, Kim Jong-soo",South Korea,2023-05-01,2023,7.789,1 Seasons,"Drama, Sci-Fi & Fantasy, Mystery",ko,"Yun Hae Jun is the youngest anchor to ever work at his broadcasting station. He is calm and straightforward as a journalist and kind in his personal life. On the other hand, Baek Yun Yeong dreamed of becoming a writer but wound up working at a publishing company.

The two somehow travel back in time to the year 1987. There, Yun Hae Jun tries to find the truth behind a serial murder case, while Baek Yun Yeong attempts to prevent her parents from marrying. They soon realize that their objectives are connected.",23.156,19,7.789
234925,TV Show,Trolltider – legenden om Bergatrollet,Lisa Farzaneh,"Matilda Gross, Ossian Skarsgård, Kjell Bergqvist, Malte Gårdinger, Hampus Hallberg",Sweden,2023-12-01,2023,5.7,1 Seasons,Family,sv,"Trolltider – the legend of the Bergatrollet is SVT's Christmas calendar 2023, directed by Lisa Farzaneh from a script by Ola Norén and Roland Ulvselius. The series is a ""reboot"" to SVT's Christmas calendar Trolltider from 1979 with partly the same characters but a new story.",24.919,3,5.7
234914,TV Show,Love Strikes Back,Guo Ya Nan,"Yang Xueer, Guo Jianan, Deng Jinghong, Wang Jiali",China,2023-09-15,2023,9.1,1 Seasons,Drama,zh,"On the day of Lin Family's heiress, Lin Yan's wedding, destiny played its cruelest trick as her fiancé's betrayal led her to suffer an unexpected fall from a building. Three years later, when Lin Yan unexpectedly regained consciousness, she was determined to pursue vengeance and reclaim her family's lost fortunes. The path of revenge was fraught with heart-stopping challenges at every step. Fortunately, she crossed paths Xiao Mo, her father's enigmatic former bodyguard. Together, they became a formidable force, facing down the villains, unmasking treacherous conspirators, and embarking on a sweet journey of retaliation. However, as their love blossomed, Xiao Mo's true identity was an enigma wrapped in a riddle. Love, perhaps, truly is an intoxicating ""poison"" in disguise.",18.776,7,9.1
